PRISM Time Series Data
Location:  Lat: 46.2298   Lon: -118.4785   Elev: 1194ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-19
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1928-11,1.02,33.8,41.8,49.7,33.7,0.61,5.38
1928-12,1.24,26.4,32.7,39.0,26.6,0.48,2.76
1929-01,2.19,15.6,21.9,28.2,18.3,0.34,1.43
1929-02,0.51,13.8,23.1,32.3,16.3,0.32,2.51
1929-03,0.88,35.9,46.1,56.3,32.5,1.24,9.24
1929-04,0.83,37.0,48.8,60.7,30.7,1.79,12.31
1929-05,0.58,45.0,59.3,73.6,35.2,3.17,21.60
1929-06,1.56,51.1,65.1,79.1,43.3,3.42,24.53
1929-07,0.00,54.8,72.1,89.4,40.5,5.85,38.79
1929-08,0.08,57.3,74.9,92.5,41.5,7.11,43.71
1929-09,0.37,46.9,61.0,75.1,37.9,3.32,22.44
1929-10,0.73,40.9,54.8,68.6,35.7,1.71,17.11
1929-11,0.12,25.7,37.2,48.7,25.9,0.41,6.67
1929-12,2.90,31.3,38.0,44.6,30.6,0.61,3.94
1930-01,1.12,5.4,14.3,23.2,10.1,0.12,1.43
1930-02,2.05,35.5,42.8,50.0,33.1,0.94,5.73
1930-03,1.24,36.4,46.5,56.6,32.0,1.36,9.35
1930-04,0.94,43.1,56.3,69.6,35.5,2.42,17.84
1930-05,1.76,45.1,57.6,70.1,37.5,2.62,17.86
1930-06,0.70,49.6,64.2,78.8,40.1,3.68,25.38
1930-07,0.05,58.1,74.2,90.4,41.5,7.65,40.03
1930-08,0.12,57.8,74.1,90.3,42.5,6.96,39.97
1930-09,1.02,50.3,64.0,77.8,40.7,3.64,24.54
1930-10,1.09,39.3,49.3,59.2,35.7,1.30,10.03
1930-11,1.36,32.1,39.6,47.1,30.4,0.70,5.08
1930-12,0.79,26.9,31.7,36.6,27.1,0.48,1.90
1931-01,1.65,31.6,37.1,42.6,29.1,0.84,3.47
1931-02,0.95,30.6,37.8,45.1,28.2,0.82,4.67
1931-03,2.86,35.8,45.2,54.7,31.7,1.12,8.58
1931-04,0.90,39.7,52.2,64.7,32.9,2.01,14.73
1931-05,0.25,47.7,63.0,78.2,37.2,3.50,25.97
1931-06,1.45,52.6,66.0,79.3,44.1,3.89,24.94
1931-07,0.08,57.0,74.5,92.0,41.2,6.79,42.92
1931-08,0.00,55.5,72.9,90.3,40.5,6.17,40.59
1931-09,0.69,48.8,62.9,77.0,39.0,3.43,24.21
1931-10,1.29,39.5,52.0,64.6,35.3,1.36,14.15
1931-11,2.00,30.1,37.3,44.5,29.2,0.63,4.45
1931-12,2.51,24.4,31.2,38.0,24.8,0.43,2.73
1932-01,1.65,25.8,31.8,37.9,25.2,0.58,2.75
1932-02,1.30,27.7,35.1,42.6,25.0,0.69,4.27
1932-03,2.91,36.6,44.4,52.2,33.5,1.17,6.63
1932-04,0.89,41.1,53.0,65.0,34.7,2.02,14.61
1932-05,1.37,44.8,57.7,70.7,38.1,2.36,18.26
1932-06,0.18,52.3,67.8,83.3,41.1,4.45,33.29
1932-07,0.34,54.5,70.1,85.7,41.2,5.39,33.73
1932-08,0.13,55.5,70.8,86.1,41.9,5.80,34.17
1932-09,0.06,47.0,63.7,80.3,36.4,3.55,28.54
1932-10,1.28,42.3,53.9,65.5,37.4,1.63,14.09
1932-11,2.98,38.0,45.8,53.7,35.8,0.94,6.77
1932-12,1.02,22.3,30.1,37.9,22.4,0.43,3.24
1933-01,1.59,29.6,36.5,43.3,27.5,0.79,4.11
1933-02,1.61,21.4,29.6,37.7,22.4,0.40,3.19
1933-03,1.33,34.7,44.5,54.2,31.8,1.10,8.21
1933-04,0.80,38.4,51.1,63.8,31.6,1.96,14.46
1933-05,1.45,42.6,54.6,66.7,35.6,2.31,15.46
1933-06,0.63,51.6,65.9,80.2,41.2,4.12,26.74
1933-07,0.13,55.9,73.2,90.6,41.5,6.31,40.44
1933-08,0.31,56.3,72.7,89.2,42.2,6.04,38.30
1933-09,1.10,47.0,60.4,73.8,39.5,2.82,20.78
1933-10,2.00,43.3,56.4,69.4,37.6,1.81,17.26
1933-11,1.00,34.9,42.6,50.3,33.9,0.73,5.65
1933-12,3.57,36.2,42.5,48.8,34.3,0.87,4.81
1934-01,1.22,34.4,42.0,49.5,32.3,0.93,5.62
1934-02,0.47,32.6,42.2,51.8,31.3,0.76,7.06
1934-03,1.89,38.4,51.0,63.6,34.8,1.26,13.38
1934-04,0.69,44.4,58.8,73.2,37.5,2.47,20.74
1934-05,0.57,47.7,62.6,77.5,39.2,3.18,24.48
1934-06,1.34,52.2,66.9,81.7,43.3,3.71,27.59
1934-07,0.07,55.8,72.8,89.8,41.3,6.06,39.39
1934-08,0.21,55.6,73.3,91.1,41.4,5.87,41.23
1934-09,0.48,47.0,61.8,76.6,37.7,3.29,24.10
1934-10,1.75,44.6,55.2,65.8,40.1,1.69,13.56
1934-11,1.93,40.8,46.8,52.9,38.7,1.10,5.57
1934-12,1.63,32.8,37.6,42.5,31.3,0.72,2.99
1935-01,1.07,28.1,35.0,41.9,25.7,0.78,4.01
1935-02,0.79,30.9,38.4,45.9,29.6,0.74,4.73
1935-03,1.20,32.7,42.7,52.6,28.9,1.18,8.06
1935-04,1.88,36.4,48.3,60.2,31.3,1.53,11.82
1935-05,0.29,43.3,58.4,73.6,35.0,2.70,21.44
1935-06,0.74,51.5,66.3,81.2,41.7,4.07,27.79
1935-07,0.16,56.7,72.7,88.7,43.1,6.07,36.77
1935-08,0.19,53.7,70.5,87.2,41.7,4.96,35.22
1935-09,0.17,50.0,66.5,83.1,39.2,4.01,30.92
1935-10,1.10,39.0,51.5,64.0,36.8,1.17,13.41
1935-11,0.69,27.9,35.6,43.3,28.4,0.45,3.89
1935-12,1.65,28.5,32.5,36.6,28.6,0.50,1.56
1936-01,2.86,30.4,36.0,41.7,29.1,0.71,3.27
1936-02,1.66,12.8,20.4,28.0,15.6,0.12,1.65
1936-03,0.82,33.8,44.0,54.1,29.8,1.29,8.73
1936-04,0.85,43.1,56.0,68.9,36.5,2.28,17.00
1936-05,0.50,49.7,64.2,78.7,41.0,3.44,25.12
1936-06,1.22,54.1,67.8,81.5,46.1,3.72,26.29
1936-07,0.16,57.9,74.4,90.9,43.6,6.71,39.96
1936-08,0.03,56.9,72.9,89.0,43.4,6.06,37.35
1936-09,0.85,47.5,62.8,78.0,41.0,2.65,24.39
1936-10,0.08,40.6,55.8,71.0,37.3,1.45,18.65
1936-11,0.08,23.0,34.7,46.3,26.0,0.21,5.96
1936-12,1.42,30.3,38.0,45.8,30.5,0.53,4.44
1937-01,1.71,5.8,14.6,23.3,9.0,0.25,1.56
1937-02,1.26,24.5,33.1,41.8,24.5,0.49,3.96
1937-03,1.83,36.1,46.7,57.3,33.5,1.07,9.52
1937-04,2.36,39.3,50.0,60.7,36.3,1.30,10.82
1937-05,0.32,45.0,59.9,74.8,36.9,2.81,22.22
1937-06,2.16,53.0,66.5,80.0,45.8,3.26,24.82
1937-07,0.22,59.2,75.2,91.3,45.0,6.89,40.64
1937-08,0.22,54.3,69.5,84.7,43.6,4.75,31.55
1937-09,0.28,50.9,65.8,80.6,42.3,3.66,26.89
1937-10,1.07,44.5,56.6,68.7,41.1,1.61,15.48
1937-11,2.51,37.6,45.0,52.3,36.1,0.87,6.18
1937-12,2.39,32.8,37.7,42.6,31.6,0.69,2.84
1938-01,1.29,30.1,35.4,40.7,30.0,0.60,2.69
1938-02,2.03,30.6,36.5,42.4,29.5,0.57,3.34
1938-03,1.74,34.7,44.5,54.4,32.8,0.96,7.92
1938-04,1.15,40.0,52.5,65.1,35.9,1.52,13.96
1938-05,0.95,44.5,58.9,73.3,37.7,2.45,20.51
1938-06,1.16,53.7,68.6,83.6,43.9,4.35,29.90
1938-07,0.15,60.7,76.9,93.0,44.7,7.96,43.06
1938-08,0.07,54.2,70.5,86.7,41.2,5.38,34.75
1938-09,0.34,53.8,69.2,84.6,44.1,4.39,31.53
1938-10,1.51,42.5,54.1,65.7,41.7,0.88,12.97
1938-11,1.66,30.2,38.3,46.4,30.3,0.51,4.81
1938-12,0.86,29.3,36.4,43.5,29.9,0.43,3.61
1939-01,1.09,31.6,38.8,46.0,30.9,0.67,4.57
1939-02,1.95,27.6,35.1,42.6,26.0,0.67,4.10
1939-03,1.51,36.3,46.0,55.6,32.9,1.17,8.52
1939-04,0.51,40.0,54.2,68.3,34.4,1.87,17.10
1939-05,0.50,46.2,61.3,76.4,38.4,2.82,23.53
1939-06,0.53,50.3,64.2,78.2,40.8,3.83,24.55
1939-07,0.42,58.3,74.6,90.8,43.7,6.71,40.06
1939-08,0.00,56.7,74.0,91.4,40.9,6.80,41.62
1939-09,0.32,49.5,65.2,81.0,41.3,3.32,27.74
1939-10,1.04,41.3,53.9,66.5,39.9,0.92,14.23
1939-11,0.13,30.3,42.4,54.5,32.8,0.11,7.97
1939-12,2.43,33.8,40.9,47.9,34.4,0.46,4.48
1940-01,1.94,26.9,32.1,37.4,26.8,0.49,2.29
1940-02,3.79,34.7,40.8,46.9,33.5,0.72,4.08
1940-03,1.96,38.7,49.4,60.1,35.5,1.25,10.74
1940-04,1.69,42.7,53.8,65.0,38.2,1.74,13.40
1940-05,0.41,48.0,63.1,78.2,40.1,2.93,24.75
1940-06,0.15,53.6,70.3,86.9,41.0,5.10,34.96
1940-07,0.95,59.1,74.3,89.5,45.4,6.54,37.48
1940-08,0.00,56.2,73.0,89.7,43.0,5.83,38.44
1940-09,2.01,54.8,66.9,79.0,50.2,2.52,22.26
1940-10,2.29,46.5,56.9,67.3,44.5,1.19,13.25
1940-11,2.47,29.2,35.9,42.7,30.4,0.36,3.40
1940-12,1.67,28.6,35.6,42.6,30.8,0.18,3.08
1941-01,1.52,28.4,33.7,39.1,29.6,0.36,2.19
1941-02,1.16,31.5,40.5,49.5,32.2,0.36,5.60
1941-03,0.65,35.8,49.1,62.4,33.1,1.05,12.75
1941-04,1.08,41.7,54.7,67.7,36.6,1.79,16.12
1941-05,2.95,47.0,58.9,70.8,42.2,2.04,16.97
1941-06,2.98,52.0,64.9,77.8,46.7,2.57,22.02
1941-07,0.35,61.1,77.4,93.7,47.5,6.65,43.19
1941-08,0.80,58.2,72.2,86.3,49.0,4.64,31.57
1941-09,1.57,49.1,60.1,71.1,44.8,1.76,16.10
1941-10,1.42,41.7,51.3,60.9,41.8,0.55,9.35
1941-11,1.85,34.9,44.3,53.7,36.4,0.27,6.56
1941-12,2.12,31.7,38.2,44.8,32.1,0.50,3.83
1942-01,1.20,17.1,23.1,29.1,20.6,0.09,1.15
1942-02,1.29,29.9,37.4,44.9,28.9,0.47,4.40
1942-03,0.78,33.5,45.3,57.1,29.5,1.18,10.40
1942-04,1.30,41.0,54.4,67.8,35.5,1.76,16.56
1942-05,2.86,45.0,57.4,69.8,41.8,1.24,16.01
1942-06,2.64,49.8,63.3,76.8,43.3,2.46,22.67
1942-07,0.71,58.9,75.1,91.2,48.0,5.48,39.66
1942-08,0.12,57.7,74.9,92.1,46.4,5.99,41.78
1942-09,0.13,49.6,65.9,82.2,41.4,3.87,28.95
1942-10,1.26,41.6,55.3,69.1,39.1,1.32,16.31
1942-11,3.58,33.4,40.1,46.9,33.7,0.40,4.17
1942-12,2.76,30.8,37.2,43.6,31.5,0.33,3.21
1943-01,1.34,19.4,25.8,32.3,18.8,0.38,2.21
1943-02,0.98,30.9,37.2,43.4,30.4,0.44,3.50
1943-03,1.24,32.3,42.5,52.7,27.5,1.05,8.52
1943-04,1.62,43.1,54.9,66.6,38.6,1.78,14.76
1943-05,1.09,44.0,56.0,68.0,39.6,1.75,15.51
1943-06,1.51,49.5,62.3,75.0,44.6,2.12,19.92
1943-07,0.20,57.5,74.0,90.5,46.0,5.77,39.46
1943-08,0.46,55.5,70.6,85.7,44.4,5.03,32.95
1943-09,0.05,48.8,66.2,83.6,40.8,5.00,30.75
1943-10,2.10,43.9,54.6,65.2,41.3,1.67,13.91
1943-11,0.62,33.7,40.0,46.3,34.6,0.25,3.58
1943-12,1.00,28.2,32.7,37.2,28.0,0.38,2.38
1944-01,0.75,26.2,32.8,39.5,25.8,0.50,3.48
1944-02,1.55,30.4,37.1,43.9,29.5,0.40,3.99
1944-03,0.78,31.4,42.9,54.4,27.3,1.04,9.27
1944-04,1.93,40.2,52.7,65.2,35.7,1.39,14.42
1944-05,0.62,46.5,60.1,73.7,36.5,3.40,21.68
1944-06,0.99,51.9,65.4,78.9,42.9,3.54,25.03
1944-07,0.12,58.5,74.3,90.2,43.8,6.86,39.41
1944-08,0.16,56.4,71.6,86.9,44.6,5.33,33.27
1944-09,0.67,52.5,67.4,82.4,42.6,4.71,30.13
1944-10,0.49,43.9,57.8,71.7,41.8,1.54,17.27
1944-11,1.42,33.5,40.3,47.1,32.9,0.53,4.73
1944-12,0.89,27.6,31.6,35.6,26.8,0.44,2.21
1945-01,1.76,31.9,36.9,41.9,31.3,0.48,3.24
1945-02,1.73,33.2,40.4,47.5,31.0,0.61,5.27
1945-03,2.20,34.9,43.4,51.9,31.4,0.93,7.25
1945-04,1.25,37.9,49.6,61.2,32.7,1.49,12.35
1945-05,2.14,47.4,59.9,72.5,42.0,1.95,18.81
1945-06,0.84,50.5,64.5,78.5,41.5,3.63,25.33
1945-07,0.00,58.8,75.6,92.4,43.2,7.73,43.01
1945-08,0.22,58.6,74.3,90.0,43.3,7.29,39.57
1945-09,1.96,49.3,62.1,74.9,40.5,3.69,22.49
1945-10,0.64,43.6,56.0,68.4,41.1,1.82,15.74
1945-11,2.42,34.8,41.8,48.8,34.5,0.60,4.76
1945-12,2.03,27.7,33.5,39.3,27.8,0.44,3.15
1946-01,1.81,30.5,37.5,44.4,30.0,0.47,4.11
1946-02,1.14,32.0,40.8,49.5,30.1,0.78,6.07
1946-03,1.63,36.0,45.4,54.8,33.7,1.03,8.03
1946-04,0.81,39.3,52.9,66.4,34.7,1.59,15.77
1946-05,1.47,45.2,60.4,75.5,39.4,2.17,22.17
1946-06,1.21,50.6,64.3,77.9,43.8,2.85,23.40
1946-07,0.18,56.9,73.1,89.4,44.7,5.37,37.72
1946-08,0.34,56.0,72.7,89.4,44.9,4.88,37.64
1946-09,1.13,48.6,62.1,75.5,43.4,2.28,21.00
1946-10,1.64,38.6,49.3,60.1,36.9,0.90,10.50
1946-11,2.18,30.7,39.1,47.4,31.3,0.44,4.94
1946-12,1.16,29.9,37.3,44.6,30.6,0.43,3.88
1947-01,1.13,21.6,30.2,38.7,24.1,0.30,3.08
1947-02,0.56,30.3,40.3,50.2,31.2,0.47,5.92
1947-03,1.08,36.6,48.6,60.5,34.2,1.02,11.28
1947-04,1.61,41.0,54.0,67.0,36.3,1.65,15.42
1947-05,0.36,49.5,65.0,80.5,40.5,3.39,27.66
1947-06,2.13,51.8,65.0,78.3,44.5,3.08,23.34
1947-07,0.40,56.9,72.8,88.7,44.8,5.20,36.54
1947-08,0.19,54.9,70.4,85.9,43.6,4.59,33.16
1947-09,1.76,51.5,65.3,79.0,44.4,3.00,24.43
1947-10,3.42,45.8,54.7,63.7,44.4,0.97,10.49
1947-11,2.30,35.2,41.6,48.1,35.0,0.53,4.30
1947-12,1.68,31.3,37.0,42.7,31.9,0.44,2.84
1948-01,2.01,27.0,33.4,39.8,26.7,0.33,3.14
1948-02,2.03,27.6,35.3,43.1,25.9,0.60,4.77
1948-03,0.92,32.2,42.0,51.8,28.8,0.90,7.86
1948-04,2.07,38.5,48.9,59.4,35.2,1.02,10.86
1948-05,3.68,45.7,56.0,66.3,43.5,1.13,12.75
1948-06,1.73,55.9,69.1,82.4,51.6,2.58,25.56
1948-07,1.50,54.8,69.8,84.8,47.4,3.49,30.34
1948-08,0.24,55.8,69.8,83.8,48.3,3.65,28.52
1948-09,0.54,48.8,62.6,76.4,42.2,2.98,23.58
1948-10,0.77,38.9,51.3,63.6,37.8,1.14,11.96
1948-11,1.83,34.7,42.0,49.4,31.5,0.88,5.88
1948-12,2.43,24.2,30.0,35.9,23.3,0.31,2.43
1949-01,0.43,8.6,16.7,24.7,9.0,0.35,1.81
1949-02,1.96,26.1,33.9,41.8,25.4,0.48,4.05
1949-03,1.15,34.7,44.2,53.7,33.4,0.64,7.12
1949-04,0.47,41.9,55.8,69.6,34.2,2.55,18.05
1949-05,1.24,50.1,63.6,77.0,41.8,3.55,23.58
1949-06,0.22,51.0,66.2,81.4,40.0,4.26,28.68
1949-07,0.00,55.9,72.0,88.1,41.3,6.38,37.04
1949-08,0.10,57.1,72.1,87.0,46.1,5.81,33.44
1949-09,0.84,51.6,65.1,78.6,43.3,3.88,24.44
1949-10,0.98,38.3,49.5,60.7,34.9,1.44,10.92
1949-11,1.91,38.3,46.1,53.9,37.7,0.64,6.00
1949-12,1.26,29.9,36.5,43.1,27.9,0.70,4.25
1950-01,2.23,8.3,16.4,24.5,7.4,0.32,2.16
1950-02,1.61,25.5,33.3,41.1,23.3,0.58,4.31
1950-03,2.15,34.3,42.7,51.1,32.0,0.77,6.56
1950-04,0.89,37.6,49.4,61.2,32.1,1.44,12.23
1950-05,0.59,43.7,57.3,70.9,35.3,2.73,19.47
1950-06,2.45,52.9,64.7,76.6,46.8,2.78,20.95
1950-07,0.16,58.1,73.7,89.3,49.2,5.04,35.43
1950-08,0.26,58.7,73.9,89.1,49.6,5.13,34.80
1950-09,0.18,51.1,65.7,80.4,40.8,4.58,27.86
1950-10,3.45,44.0,53.0,62.0,42.8,0.81,9.32
1950-11,1.90,35.5,42.1,48.8,35.1,0.42,4.44
1950-12,2.30,34.1,39.5,44.8,34.7,0.20,2.90
1951-01,1.62,27.7,33.9,40.2,26.7,0.37,3.29
1951-02,1.38,29.5,37.5,45.4,28.6,0.53,4.63
1951-03,1.26,31.3,41.0,50.7,27.8,0.82,7.70
1951-04,0.57,37.8,52.6,67.5,30.6,2.18,17.35
1951-05,0.78,45.9,59.8,73.6,40.3,2.20,20.06
1951-06,1.92,52.0,65.8,79.5,43.9,3.38,25.21
1951-07,0.20,58.1,74.3,90.5,46.6,6.07,38.33
1951-08,0.19,56.8,71.9,87.0,43.4,6.84,35.07
1951-09,0.28,50.1,65.0,79.9,40.9,4.07,26.37
1951-10,2.77,42.2,51.6,61.0,43.1,0.52,8.45
1951-11,1.21,33.1,40.4,47.8,32.8,0.45,4.55
1951-12,1.97,23.9,30.1,36.3,24.5,0.32,2.66
1952-01,1.09,22.0,28.6,35.3,21.4,0.36,2.78
1952-02,1.24,31.4,39.1,46.9,29.4,0.61,5.47
1952-03,0.80,34.3,43.7,53.1,29.6,1.14,8.25
1952-04,0.95,39.9,54.5,69.0,34.7,2.11,16.89
1952-05,1.12,47.4,60.5,73.7,40.7,2.71,20.06
1952-06,2.09,51.7,65.0,78.2,44.3,2.93,23.25
1952-07,0.05,57.7,74.2,90.7,45.8,6.29,39.15
1952-08,0.15,57.7,72.8,87.8,47.4,5.72,33.46
1952-09,0.48,51.9,67.0,82.1,44.3,4.05,27.49
1952-10,0.05,44.6,58.3,72.1,40.5,2.50,17.40
1952-11,0.42,27.1,35.1,43.1,28.7,0.38,3.95
1952-12,1.91,30.5,35.8,41.1,29.7,0.30,2.96
1953-01,4.34,38.9,45.1,51.3,36.4,0.77,5.44
1953-02,1.41,33.4,41.3,49.3,31.8,0.68,5.64
1953-03,1.58,35.7,45.8,55.8,32.1,1.10,9.08
1953-04,1.46,39.0,50.1,61.1,34.8,1.23,11.79
1953-05,1.53,43.9,56.4,68.8,39.1,1.91,16.00
1953-06,0.89,48.6,60.9,73.1,43.7,2.06,17.75
1953-07,0.00,56.1,72.9,89.8,43.6,6.00,38.53
1953-08,0.85,57.7,72.1,86.5,47.8,5.01,32.11
1953-09,0.08,50.9,66.6,82.3,42.0,4.38,28.81
1953-10,0.83,42.9,55.1,67.2,40.0,1.64,14.13
1953-11,2.00,36.5,45.2,54.0,36.6,0.55,6.45
1953-12,1.98,33.8,40.1,46.4,32.8,0.46,4.02
1954-01,2.00,26.3,32.9,39.5,24.8,0.61,3.66
1954-02,0.68,33.6,39.3,45.0,30.2,0.96,4.60
1954-03,1.18,29.8,41.1,52.4,26.2,0.98,8.34
1954-04,1.00,38.2,50.2,62.2,32.4,1.74,12.77
1954-05,0.97,45.6,59.6,73.7,37.5,2.86,21.24
1954-06,1.39,48.8,61.9,75.0,42.5,2.71,20.92
1954-07,0.42,55.4,71.3,87.3,45.1,5.01,34.45
1954-08,1.03,54.6,68.5,82.4,46.9,3.82,27.25
1954-09,0.66,49.3,62.6,76.0,45.3,2.25,20.67
1954-10,0.82,38.7,50.6,62.5,36.8,1.29,11.35
1954-11,1.24,39.2,46.7,54.3,39.0,0.53,5.92
1954-12,1.26,28.1,34.4,40.7,26.8,0.44,3.43
1955-01,1.02,27.4,32.7,37.9,27.4,0.24,2.41
1955-02,0.68,27.9,35.8,43.8,25.5,0.71,4.77
1955-03,1.01,29.4,39.1,48.9,23.6,1.11,7.49
1955-04,1.72,36.3,46.7,57.2,30.9,1.25,10.55
1955-05,0.95,42.8,55.1,67.4,36.0,2.26,15.94
1955-06,0.37,52.4,67.1,81.7,42.0,4.62,28.55
1955-07,0.93,56.6,70.4,84.1,47.8,4.68,30.13
1955-08,0.00,55.4,72.0,88.6,43.4,5.83,37.00
1955-09,1.23,49.9,63.8,77.8,42.4,3.69,25.30
1955-10,2.36,43.0,53.3,63.7,42.8,0.80,10.49
1955-11,2.98,26.8,33.7,40.7,27.2,0.42,3.56
1955-12,2.63,25.8,32.2,38.7,26.1,0.38,3.06
1956-01,2.92,26.8,33.5,40.1,27.2,0.28,3.10
1956-02,1.43,19.8,26.9,34.0,18.2,0.51,2.87
1956-03,1.14,34.3,43.5,52.7,30.7,0.98,7.95
1956-04,0.14,41.0,54.4,67.8,35.1,2.10,16.80
1956-05,2.05,49.4,61.8,74.1,44.1,2.59,19.84
1956-06,1.17,50.3,63.7,77.2,43.8,2.70,22.97
1956-07,0.31,59.9,75.7,91.5,48.1,6.39,39.67
1956-08,1.12,57.4,72.1,86.8,47.6,5.19,33.07
1956-09,0.16,50.1,64.9,79.6,42.0,3.91,25.67
1956-10,2.02,41.7,51.4,61.1,39.0,1.33,10.78
1956-11,0.75,31.0,36.9,42.8,31.3,0.33,3.22
1956-12,1.60,30.3,36.3,42.4,29.1,0.59,3.86
1957-01,1.14,12.0,18.8,25.5,12.9,0.27,1.73
1957-02,1.17,28.5,35.8,43.2,28.3,0.54,4.01
1957-03,2.36,35.3,43.9,52.5,33.1,0.66,7.10
1957-04,0.98,41.0,52.6,64.2,36.7,1.62,13.30
1957-05,2.43,50.6,62.1,73.6,47.6,1.75,17.42
1957-06,1.27,54.3,67.7,81.2,46.6,3.84,26.19
1957-07,0.10,56.6,71.5,86.4,45.0,5.76,33.03
1957-08,0.21,55.5,69.7,84.0,44.1,5.08,30.26
1957-09,0.59,51.8,66.6,81.4,43.4,4.26,27.27
1957-10,2.26,41.4,50.0,58.5,42.4,0.42,7.47
1957-11,1.38,31.4,40.7,49.9,32.2,0.40,5.70
1957-12,2.01,33.7,40.8,47.8,33.0,0.45,4.67
1958-01,2.32,31.9,37.8,43.6,31.4,0.39,3.59
1958-02,2.09,38.7,46.0,53.4,37.9,0.49,5.99
1958-03,1.39,33.0,43.4,53.7,31.5,0.66,7.87
1958-04,2.71,40.0,50.1,60.1,37.5,0.96,10.13
1958-05,1.03,51.2,65.2,79.2,46.3,2.76,23.97
1958-06,1.32,56.7,70.3,84.0,49.5,4.01,29.38
1958-07,0.12,61.3,77.5,93.6,48.8,7.00,42.55
1958-08,0.05,61.7,77.5,93.4,47.3,7.86,42.98
1958-09,0.47,50.6,63.7,76.8,42.3,3.71,23.29
1958-10,0.72,41.4,54.6,67.8,36.9,2.21,16.13
1958-11,2.54,34.5,42.2,50.0,32.7,0.80,5.87
1958-12,2.96,31.5,37.3,43.1,31.3,0.34,3.14
1959-01,3.01,28.1,35.3,42.4,27.0,0.50,4.27
1959-02,1.54,31.1,37.4,43.8,29.0,0.52,4.21
1959-03,1.13,35.6,45.6,55.6,31.2,1.24,9.20
1959-04,0.74,40.0,52.5,64.9,33.6,2.01,14.36
1959-05,1.35,43.2,55.6,68.1,36.9,2.18,16.55
1959-06,1.00,52.6,66.2,79.8,45.8,3.27,24.94
1959-07,0.10,57.8,74.6,91.4,45.5,6.47,41.60
1959-08,1.01,55.5,69.7,83.8,44.0,5.31,30.72
1959-09,2.45,50.4,61.6,72.8,45.6,2.25,18.22
1959-10,1.35,42.3,53.1,63.9,41.3,1.17,11.35
1959-11,0.91,27.8,37.5,47.3,27.3,0.68,5.91
1959-12,0.74,28.1,33.9,39.7,27.8,0.42,3.03
1960-01,0.98,17.8,24.9,31.9,19.0,0.34,2.24
1960-02,1.30,30.0,38.4,46.8,27.7,0.72,5.78
1960-03,1.91,34.1,44.4,54.7,31.1,1.11,9.75
1960-04,1.31,40.6,52.1,63.5,36.4,1.48,13.02
1960-05,2.02,44.2,56.4,68.6,40.0,1.79,15.70
1960-06,0.64,51.2,66.8,82.3,41.7,4.03,29.59
1960-07,0.00,61.1,78.6,96.2,45.5,7.79,48.92
1960-08,1.06,56.2,69.9,83.6,45.9,4.65,30.33
1960-09,0.65,49.8,64.7,79.6,45.3,2.49,23.75
1960-10,1.37,43.5,54.7,65.8,39.9,1.83,13.98
1960-11,2.61,35.0,42.7,50.3,33.8,0.74,5.79
1960-12,0.95,25.7,30.3,34.8,26.3,0.19,1.74
1961-01,0.95,30.6,36.5,42.3,30.0,0.48,3.50
1961-02,3.11,38.2,45.3,52.4,35.9,0.74,5.97
1961-03,2.15,38.0,46.6,55.2,33.3,1.26,8.57
1961-04,1.11,40.0,50.9,61.8,34.5,1.64,11.97
1961-05,1.55,46.1,58.3,70.5,41.6,1.96,16.68
1961-06,0.84,55.9,71.9,87.9,45.8,5.02,36.14
1961-07,0.11,60.4,76.6,92.8,43.0,8.44,43.43
1961-08,0.21,61.9,78.0,94.0,46.5,8.26,44.08
1961-09,0.55,47.4,60.9,74.4,38.9,3.16,20.89
1961-10,1.12,39.8,51.3,62.8,37.7,1.16,12.21
1961-11,1.72,26.0,35.4,44.8,26.8,0.45,4.80
1961-12,1.69,29.3,35.4,41.5,27.8,0.58,3.75
1962-01,0.68,24.1,31.7,39.3,23.5,0.52,3.62
1962-02,0.82,30.1,38.1,46.0,29.5,0.45,4.61
1962-03,2.23,33.1,42.3,51.6,30.0,0.88,7.41
1962-04,1.09,41.4,54.3,67.3,34.9,2.22,16.52
1962-05,2.74,44.3,54.6,65.0,39.8,1.66,12.70
1962-06,0.36,50.1,65.1,80.1,40.3,3.88,27.80
1962-07,0.00,56.6,72.5,88.5,40.3,7.45,39.44
1962-08,0.50,56.3,70.1,84.0,45.7,4.74,30.56
1962-09,1.14,50.5,65.0,79.5,40.9,4.05,26.46
1962-10,2.30,43.2,52.8,62.5,42.3,0.95,9.88
1962-11,1.73,37.7,44.7,51.7,36.2,0.75,5.53
1962-12,1.93,32.8,38.6,44.5,32.7,0.36,3.34
1963-01,0.58,19.4,27.2,34.9,18.0,0.49,3.16
1963-02,1.96,32.7,40.1,47.5,34.3,0.27,3.94
1963-03,1.19,35.8,46.2,56.5,29.3,1.45,10.51
1963-04,1.60,39.5,49.2,58.9,34.9,1.38,10.60
1963-05,0.74,45.5,58.7,72.0,38.3,2.63,20.54
