PRISM Time Series Data
Location:  Lat: 47.2057   Lon: -119.4518   Elev: 1145ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-18
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1928-11,0.65,29.5,38.5,47.5,30.4,0.48,5.15
1928-12,1.12,21.9,28.7,35.6,22.6,0.45,2.43
1929-01,0.60,9.9,17.0,24.2,12.0,0.39,1.37
1929-02,0.07,8.6,19.9,31.2,14.8,0.23,2.47
1929-03,0.30,31.7,44.2,56.7,29.1,1.03,10.27
1929-04,0.07,34.1,48.1,62.0,28.2,1.63,13.90
1929-05,0.50,45.6,60.1,74.6,33.4,3.65,23.22
1929-06,0.97,51.7,65.5,79.2,40.7,4.25,25.94
1929-07,0.00,55.7,72.3,88.9,41.6,5.94,38.14
1929-08,0.00,58.2,74.8,91.4,43.2,6.96,41.52
1929-09,0.16,47.1,61.5,75.9,37.5,3.43,23.42
1929-10,0.07,39.3,53.9,68.4,34.7,1.49,17.26
1929-11,0.00,22.6,35.1,47.6,24.3,0.33,6.46
1929-12,0.83,25.6,32.3,39.1,26.8,0.44,2.77
1930-01,0.52,4.5,14.1,23.7,7.2,0.32,1.71
1930-02,1.05,28.0,36.8,45.5,29.8,0.43,4.49
1930-03,0.19,33.0,46.1,59.1,28.4,1.29,11.66
1930-04,0.09,41.0,55.8,70.6,34.6,2.07,19.18
1930-05,0.32,46.6,59.4,72.1,35.5,3.50,20.38
1930-06,0.64,50.4,64.7,79.1,38.6,4.25,26.40
1930-07,0.02,59.8,75.2,90.6,42.5,8.06,40.47
1930-08,0.16,58.9,74.6,90.4,45.0,6.47,39.45
1930-09,0.65,49.0,63.5,77.9,41.6,2.94,24.49
1930-10,0.26,35.9,48.2,60.4,34.2,0.94,11.26
1930-11,0.73,28.3,36.4,44.5,28.1,0.55,4.45
1930-12,0.40,24.9,29.2,33.5,23.5,0.65,1.67
1931-01,1.83,27.1,32.2,37.2,26.8,0.59,2.15
1931-02,0.41,27.4,35.0,42.6,26.5,0.65,4.03
1931-03,0.78,33.8,43.7,53.6,29.6,1.13,8.44
1931-04,0.07,39.0,52.3,65.7,30.9,2.18,16.06
1931-05,0.02,48.7,63.7,78.6,36.0,4.08,26.93
1931-06,0.82,53.1,66.4,79.7,41.8,4.61,26.25
1931-07,0.00,58.9,75.3,91.7,43.0,7.21,42.13
1931-08,0.00,56.1,73.2,90.4,42.5,5.82,40.32
1931-09,0.21,47.6,62.0,76.4,41.1,2.57,22.92
1931-10,0.44,37.8,51.2,64.5,34.3,1.25,14.29
1931-11,1.10,26.6,35.3,44.1,26.2,0.55,4.81
1931-12,3.20,18.8,25.7,32.6,22.1,0.24,1.63
1932-01,0.84,16.8,23.8,30.8,19.9,0.33,1.72
1932-02,0.15,20.0,29.2,38.4,22.6,0.33,3.23
1932-03,0.64,33.4,42.5,51.7,27.7,1.46,7.76
1932-04,0.56,41.0,53.1,65.3,33.5,2.24,15.20
1932-05,0.67,45.2,58.5,71.8,37.3,2.63,19.60
1932-06,0.07,54.6,70.0,85.3,41.3,5.26,34.73
1932-07,0.07,54.5,69.9,85.3,42.6,4.78,33.03
1932-08,0.21,55.3,70.9,86.5,44.5,4.85,33.99
1932-09,0.00,48.7,64.5,80.4,37.9,3.73,28.31
1932-10,0.38,39.4,51.9,64.4,36.3,1.24,13.62
1932-11,1.29,32.9,41.7,50.4,33.3,0.55,5.80
1932-12,0.74,17.8,27.0,36.3,19.0,0.41,3.26
1933-01,0.70,21.6,30.0,38.3,23.6,0.38,3.07
1933-02,0.37,12.9,23.0,33.2,18.5,0.09,2.53
1933-03,1.27,32.4,42.2,51.9,28.3,1.19,7.75
1933-04,0.24,38.1,51.2,64.3,29.4,2.20,15.40
1933-05,1.52,41.8,54.5,67.3,34.9,2.23,16.30
1933-06,0.41,51.7,66.5,81.3,40.5,4.34,28.45
1933-07,0.03,57.2,73.3,89.5,42.4,6.35,38.72
1933-08,0.21,57.2,73.3,89.4,44.1,5.91,38.13
1933-09,0.53,45.1,59.0,73.0,39.5,2.19,20.00
1933-10,0.74,39.9,53.8,67.6,36.9,1.24,15.94
1933-11,0.52,32.8,41.1,49.4,32.0,0.70,5.64
1933-12,1.55,29.7,36.6,43.5,29.8,0.60,3.67
1934-01,0.90,28.9,36.5,44.2,30.1,0.48,3.76
1934-02,0.24,31.5,41.6,51.6,30.1,0.79,7.19
1934-03,0.36,35.7,49.4,63.2,32.7,1.14,13.61
1934-04,0.29,44.5,59.8,75.1,36.4,2.71,23.22
1934-05,0.23,48.5,63.5,78.6,38.2,3.64,26.06
1934-06,0.20,54.3,68.8,83.3,41.5,4.97,30.59
1934-07,0.01,56.4,72.7,88.9,42.3,5.88,38.24
1934-08,0.36,57.9,74.1,90.4,43.4,6.19,39.75
1934-09,0.84,45.7,60.2,74.8,38.9,2.52,21.80
1934-10,1.09,42.7,53.8,64.9,39.5,1.38,13.11
1934-11,1.31,35.7,43.2,50.8,35.5,0.68,5.48
1934-12,0.70,26.8,32.9,39.0,26.9,0.56,2.75
1935-01,0.47,21.4,28.6,35.7,22.3,0.50,2.48
1935-02,0.60,27.8,36.5,45.2,27.0,0.66,4.96
1935-03,0.16,29.3,40.5,51.8,26.1,1.03,8.16
1935-04,0.20,34.9,48.4,62.0,27.7,1.78,14.03
1935-05,0.09,44.2,59.8,75.5,33.6,3.16,23.96
1935-06,0.31,51.3,66.0,80.7,39.4,4.48,28.24
1935-07,0.33,57.4,73.0,88.6,43.4,6.18,36.98
1935-08,0.07,54.3,70.5,86.7,42.9,4.74,34.46
1935-09,0.04,50.6,66.7,82.9,40.0,3.91,30.56
1935-10,0.61,36.3,49.4,62.6,34.4,1.04,13.10
1935-11,0.52,26.2,34.0,41.7,26.0,0.52,3.74
1935-12,1.25,26.3,30.5,34.6,26.0,0.55,1.49
1936-01,1.72,25.1,31.4,37.8,25.1,0.59,2.73
1936-02,0.44,8.2,17.6,27.0,12.3,0.08,1.84
1936-03,0.03,30.4,41.8,53.3,27.1,1.10,8.85
1936-04,0.44,41.4,55.2,69.0,33.5,2.38,18.15
1936-05,0.18,50.7,65.5,80.2,39.0,4.27,27.87
1936-06,2.02,55.3,68.3,81.3,44.6,4.61,27.06
1936-07,0.09,57.6,74.1,90.5,44.2,6.30,39.49
1936-08,0.15,56.8,73.3,89.7,45.0,5.42,38.20
1936-09,0.69,47.2,62.9,78.6,40.2,2.71,25.39
1936-10,0.05,40.6,56.0,71.5,35.6,1.66,19.75
1936-11,0.04,23.0,34.2,45.4,24.8,0.33,5.57
1936-12,1.03,24.7,32.5,40.3,26.3,0.40,3.21
1937-01,0.99,2.9,11.2,19.5,4.7,0.36,1.27
1937-02,0.53,18.0,26.4,34.8,21.5,0.28,2.45
1937-03,1.14,35.2,44.9,54.7,30.1,1.37,8.80
1937-04,1.22,38.4,49.5,60.6,32.4,1.77,11.95
1937-05,0.00,46.5,60.7,74.9,35.4,3.53,22.98
1937-06,2.79,53.8,66.0,78.2,43.4,4.15,23.89
1937-07,0.20,60.8,75.6,90.4,44.9,7.63,39.51
1937-08,0.09,53.4,68.7,84.1,43.8,4.22,30.71
1937-09,0.47,51.6,66.2,80.8,42.6,3.79,27.30
1937-10,0.35,43.0,56.0,68.9,39.0,1.66,16.42
1937-11,2.43,33.9,41.7,49.5,33.6,0.66,5.37
1937-12,1.25,28.7,34.0,39.4,27.7,0.64,2.63
1938-01,0.55,26.7,32.1,37.4,25.3,0.70,2.49
1938-02,0.89,27.5,33.9,40.3,26.0,0.58,3.37
1938-03,1.36,32.5,43.1,53.7,29.9,1.01,8.26
1938-04,0.13,40.0,53.1,66.2,32.4,2.16,15.94
1938-05,0.10,46.2,61.0,75.7,35.7,3.39,23.42
1938-06,1.20,55.7,70.6,85.5,43.0,5.43,33.14
1938-07,0.11,62.5,78.3,94.1,44.9,8.74,45.38
1938-08,0.02,55.0,71.2,87.3,42.9,5.14,35.41
1938-09,0.12,54.7,70.5,86.3,43.5,4.91,34.13
1938-10,0.65,41.6,54.0,66.4,38.9,1.20,14.49
1938-11,0.36,27.3,37.0,46.7,27.4,0.52,5.53
1938-12,0.73,24.3,32.0,39.6,25.9,0.39,3.05
1939-01,0.68,27.3,34.2,41.2,27.9,0.53,3.22
1939-02,1.10,22.5,31.0,39.4,22.1,0.57,3.73
1939-03,0.55,33.8,44.4,54.9,28.5,1.37,9.16
1939-04,0.15,40.8,54.7,68.6,32.1,2.42,18.08
1939-05,0.36,47.4,62.3,77.2,37.0,3.46,24.88
1939-06,0.28,52.0,65.3,78.6,39.6,4.70,25.60
1939-07,0.13,60.3,75.7,91.0,43.5,7.67,40.96
1939-08,0.00,56.9,74.5,92.1,43.1,6.20,42.46
1939-09,0.39,49.7,65.5,81.3,40.9,3.47,28.48
1939-10,0.47,39.3,52.4,65.5,36.9,1.07,14.45
1939-11,0.00,29.4,41.1,52.8,30.2,0.39,7.68
1939-12,1.62,30.5,37.3,44.1,31.2,0.48,3.53
1940-01,1.05,25.2,31.0,36.8,22.5,0.63,2.87
1940-02,3.35,29.6,36.9,44.1,30.2,0.53,3.81
1940-03,0.66,35.6,47.4,59.3,32.8,1.13,10.91
1940-04,0.66,41.8,53.4,65.0,34.9,2.12,14.33
1940-05,0.09,49.4,64.2,79.0,37.8,3.85,26.53
1940-06,0.07,55.8,71.5,87.1,40.8,5.91,35.81
1940-07,0.55,60.1,74.8,89.5,45.5,6.85,37.78
1940-08,0.00,58.2,73.8,89.5,43.9,6.35,38.21
1940-09,0.61,54.5,67.9,81.4,47.3,3.25,26.39
1940-10,1.47,44.4,55.0,65.6,41.6,1.35,12.89
1940-11,1.38,25.4,33.5,41.5,27.3,0.34,3.55
1940-12,1.74,27.0,33.3,39.6,27.8,0.45,2.65
1941-01,1.67,26.3,31.8,37.4,26.0,0.53,2.34
1941-02,0.72,30.7,39.2,47.7,28.5,0.73,5.68
1941-03,0.29,35.4,48.7,62.1,30.1,1.39,13.31
1941-04,0.99,41.6,55.0,68.3,33.7,2.30,17.43
1941-05,1.04,45.9,59.1,72.3,38.7,2.59,19.52
1941-06,1.13,52.7,66.2,79.6,44.1,3.57,25.18
1941-07,0.12,63.5,79.0,94.4,46.7,7.73,45.05
1941-08,0.77,58.1,71.9,85.7,48.1,4.68,31.42
1941-09,0.93,46.5,58.9,71.4,42.6,1.71,17.15
1941-10,0.35,39.3,50.7,62.0,37.3,0.96,11.65
1941-11,0.84,32.6,42.1,51.7,33.5,0.43,6.37
1941-12,1.23,28.1,34.5,40.9,27.7,0.56,3.30
1942-01,0.85,16.7,23.5,30.2,17.9,0.28,1.80
1942-02,1.16,27.2,34.8,42.4,25.9,0.44,3.96
1942-03,0.16,30.1,42.7,55.4,26.6,0.89,9.75
1942-04,0.35,39.0,53.1,67.3,32.4,1.74,16.93
1942-05,1.63,44.9,57.4,70.0,40.4,1.57,15.82
1942-06,1.10,51.1,64.7,78.3,41.3,3.62,24.83
1942-07,0.32,60.0,75.7,91.3,46.1,6.52,40.51
1942-08,0.02,60.8,76.4,91.9,45.6,7.55,41.61
1942-09,0.00,50.5,66.8,83.1,36.9,5.70,31.08
1942-10,0.26,38.9,53.3,67.7,32.8,2.00,16.51
1942-11,1.89,28.9,35.9,42.9,30.1,0.38,3.35
1942-12,1.28,23.5,29.6,35.8,25.2,0.22,1.84
1943-01,0.34,13.5,20.9,28.3,13.6,0.37,1.93
1943-02,0.30,26.9,34.3,41.7,27.0,0.38,3.35
1943-03,0.45,29.1,40.3,51.6,24.6,0.99,8.09
1943-04,0.61,41.1,53.9,66.8,33.0,2.51,16.08
1943-05,0.33,43.3,56.0,68.7,33.5,3.27,17.39
1943-06,1.48,50.7,63.5,76.4,40.3,3.74,22.56
1943-07,0.02,59.6,74.7,89.7,41.1,8.94,40.34
1943-08,0.30,55.6,70.3,85.0,40.1,6.53,33.81
1943-09,0.03,51.7,67.8,83.9,34.5,7.05,32.88
1943-10,1.49,41.5,52.6,63.7,38.8,1.84,13.76
1943-11,0.18,32.8,39.1,45.4,33.0,0.28,3.45
1943-12,0.21,24.0,30.6,37.3,24.8,0.31,2.72
1944-01,0.64,20.0,28.1,36.2,22.0,0.35,2.89
1944-02,0.82,26.7,34.3,41.9,26.0,0.46,3.88
1944-03,0.05,29.0,41.1,53.1,24.3,1.06,9.09
1944-04,1.28,39.7,52.1,64.5,32.8,1.71,14.78
1944-05,0.28,47.8,61.0,74.1,34.1,4.25,23.09
1944-06,0.89,54.5,67.3,80.2,41.7,4.25,27.37
1944-07,0.00,61.8,75.8,89.8,41.3,9.65,40.70
1944-08,0.10,57.8,71.8,85.7,42.0,7.09,33.55
1944-09,0.34,52.3,67.2,82.1,39.2,5.84,30.92
1944-10,0.10,44.8,58.3,71.7,38.8,2.49,17.90
1944-11,1.87,31.4,37.8,44.1,31.9,0.34,3.60
1944-12,0.68,22.9,28.0,33.2,23.6,0.30,1.70
1945-01,0.98,27.5,32.7,37.8,26.8,0.40,2.45
1945-02,1.22,29.9,37.7,45.5,27.9,0.57,5.02
1945-03,0.63,31.6,41.3,51.0,27.3,0.99,7.78
1945-04,0.41,36.1,49.1,62.0,29.5,1.75,13.67
1945-05,1.61,47.9,61.1,74.2,38.5,2.81,21.56
1945-06,0.48,52.5,66.0,79.6,40.2,4.67,26.69
1945-07,0.00,60.1,76.1,92.0,40.8,8.99,43.47
1945-08,0.07,59.2,74.8,90.5,42.8,7.27,40.56
1945-09,0.62,48.0,62.0,76.1,39.3,3.43,23.70
1945-10,0.45,41.2,54.6,68.1,38.0,1.74,16.31
1945-11,1.22,28.4,36.7,45.1,30.7,0.32,4.10
1945-12,1.51,25.3,30.7,36.1,23.9,0.50,2.51
1946-01,0.67,23.4,31.0,38.6,24.9,0.38,2.93
1946-02,1.13,26.4,35.5,44.5,27.6,0.39,4.55
1946-03,0.53,33.0,44.0,54.9,31.3,0.89,8.70
1946-04,0.06,38.9,51.8,64.8,31.7,2.08,15.21
1946-05,0.73,48.2,62.6,77.1,36.8,3.81,24.78
1946-06,0.74,51.9,64.7,77.5,40.7,4.26,24.17
1946-07,0.10,59.4,74.2,88.9,44.9,6.68,37.19
1946-08,0.27,58.9,73.8,88.8,44.7,6.38,37.03
1946-09,0.44,49.0,62.4,75.8,42.4,2.72,21.63
1946-10,0.83,35.9,47.8,59.7,34.2,0.95,11.11
1946-11,0.83,25.2,34.0,42.8,28.1,0.21,3.75
1946-12,0.00,25.3,32.4,39.5,27.1,0.35,2.74
1947-01,0.17,17.0,25.9,34.7,19.3,0.35,2.66
1947-02,0.22,26.9,37.7,48.4,28.1,0.45,5.76
1947-03,0.41,34.7,47.7,60.6,30.6,1.27,12.17
1947-04,0.58,39.8,53.8,67.8,33.4,1.97,16.97
1947-05,0.13,50.1,65.4,80.6,38.1,4.18,28.74
1947-06,0.79,52.7,65.6,78.6,42.8,3.98,24.28
1947-07,0.56,59.0,73.7,88.4,44.7,6.26,36.18
1947-08,0.17,54.3,70.2,86.0,45.3,3.96,32.71
1947-09,1.11,50.4,64.2,78.1,44.4,2.68,23.27
1947-10,2.02,42.2,51.4,60.6,41.7,0.75,9.42
1947-11,0.37,31.1,39.6,48.0,30.6,0.59,5.44
1947-12,1.02,26.3,32.1,38.0,27.6,0.39,2.19
1948-01,1.27,22.3,29.4,36.5,22.0,0.24,3.09
1948-02,0.91,21.5,30.1,38.7,20.9,0.40,3.94
1948-03,0.12,29.4,40.3,51.2,24.6,0.98,8.61
1948-04,1.00,34.8,46.6,58.4,31.5,0.94,11.27
1948-05,2.96,45.4,56.2,67.0,41.3,1.38,14.59
1948-06,2.41,56.9,69.9,82.9,49.9,3.47,27.08
1948-07,0.75,55.6,69.8,84.0,44.5,4.82,30.50
1948-08,0.56,54.9,69.2,83.4,47.2,3.67,28.54
1948-09,0.70,47.3,61.9,76.6,39.5,3.21,24.12
1948-10,0.70,36.5,49.5,62.6,33.5,1.40,12.66
1948-11,0.83,28.8,38.0,47.1,27.7,0.43,5.69
1948-12,1.21,12.5,21.2,29.9,16.7,0.14,1.93
1949-01,0.20,-0.9,9.5,20.0,0.7,0.30,1.69
1949-02,0.68,15.9,26.0,36.0,16.3,0.40,3.42
1949-03,0.91,32.2,42.8,53.3,27.8,1.02,8.45
1949-04,0.02,37.9,52.9,67.9,29.5,2.42,18.04
1949-05,0.43,49.9,64.1,78.2,34.3,5.81,27.90
1949-06,0.08,52.5,66.8,81.2,34.1,6.61,30.72
1949-07,0.00,57.4,72.3,87.3,39.3,7.84,36.94
1949-08,0.09,56.7,71.6,86.5,41.9,6.86,34.69
1949-09,0.28,51.5,65.5,79.5,39.2,5.07,27.14
1949-10,0.53,35.2,47.8,60.4,30.9,1.41,11.88
1949-11,1.39,35.5,44.2,52.9,37.0,0.26,5.84
1949-12,0.15,23.8,31.6,39.4,23.7,0.43,3.64
1950-01,1.27,-1.1,8.1,17.4,1.0,0.24,1.48
1950-02,0.93,20.1,27.9,35.6,20.5,0.27,2.74
1950-03,1.08,30.9,40.2,49.5,29.9,0.45,6.29
1950-04,0.52,35.7,47.7,59.7,29.6,1.46,11.94
1950-05,0.22,43.9,57.3,70.7,33.0,3.41,19.69
1950-06,1.86,53.2,65.2,77.1,45.7,3.11,21.96
1950-07,0.15,59.5,74.3,89.1,46.0,7.24,36.50
1950-08,0.00,59.2,74.2,89.2,44.2,7.72,37.39
1950-09,0.03,49.8,65.6,81.4,37.1,5.32,30.10
1950-10,2.08,39.7,49.0,58.2,40.7,0.49,7.37
1950-11,0.74,30.5,38.2,46.0,31.3,0.27,4.45
1950-12,1.60,29.2,33.9,38.6,31.1,0.02,1.41
1951-01,0.88,23.0,29.8,36.6,23.7,0.21,2.64
1951-02,0.48,24.7,33.2,41.7,25.0,0.34,3.92
1951-03,0.58,26.5,36.7,47.0,25.3,0.58,6.35
1951-04,0.54,36.9,51.7,66.4,28.9,2.22,16.91
1951-05,0.98,45.3,59.2,73.2,37.1,2.61,20.45
1951-06,1.47,53.6,66.9,80.1,42.6,4.51,26.59
1951-07,0.48,58.8,74.5,90.1,44.7,7.24,38.59
1951-08,0.74,57.6,72.3,86.9,42.5,7.80,35.52
1951-09,0.18,49.9,64.4,79.0,40.9,4.05,25.34
1951-10,1.08,39.2,49.6,60.0,40.0,0.49,9.48
1951-11,1.02,28.8,36.7,44.6,30.1,0.24,3.74
1951-12,0.83,17.4,24.2,31.0,19.5,0.22,1.86
1952-01,0.93,14.2,21.2,28.3,16.2,0.22,1.43
1952-02,0.47,24.9,32.5,40.1,26.1,0.23,2.92
1952-03,0.15,30.1,41.0,51.8,28.6,0.80,7.67
1952-04,0.26,37.6,52.5,67.3,31.7,2.10,16.37
1952-05,0.55,46.6,60.5,74.5,36.9,3.45,22.02
1952-06,1.08,53.2,65.9,78.7,40.1,4.66,25.01
1952-07,0.06,59.1,74.6,90.1,41.4,8.85,40.15
1952-08,0.01,57.1,72.1,87.1,43.9,6.86,34.25
1952-09,0.04,50.9,66.8,82.7,39.5,5.35,29.71
1952-10,0.03,41.9,57.1,72.3,36.5,2.88,19.08
1952-11,0.31,24.4,33.7,43.0,26.0,0.44,4.44
1952-12,1.29,27.8,32.7,37.7,28.8,0.16,1.94
1953-01,2.05,31.5,38.4,45.3,32.1,0.35,3.64
1953-02,0.36,29.8,39.2,48.7,28.7,0.59,6.03
1953-03,0.51,32.3,44.3,56.4,28.7,1.05,10.11
1953-04,0.99,37.4,49.3,61.3,31.8,1.47,12.46
1953-05,1.00,43.9,57.0,70.1,36.9,2.48,17.96
1953-06,0.74,49.4,61.8,74.2,42.1,2.95,19.16
1953-07,0.00,57.5,73.3,89.1,42.8,7.43,37.16
1953-08,0.64,56.5,71.4,86.3,47.1,4.89,31.73
1953-09,0.02,49.8,65.3,80.7,41.4,4.19,27.33
1953-10,0.32,40.3,53.7,67.1,37.6,1.51,14.50
1953-11,0.93,33.5,42.5,51.5,33.7,0.53,6.20
1953-12,0.49,29.2,36.3,43.4,29.4,0.38,3.89
1954-01,0.97,19.0,26.5,33.9,18.5,0.49,2.98
1954-02,0.28,30.0,36.3,42.7,28.0,0.65,4.08
1954-03,0.80,28.1,39.5,50.9,23.0,1.05,8.19
1954-04,0.11,34.8,48.0,61.2,28.1,1.86,12.75
1954-05,0.42,46.5,60.7,74.9,34.9,3.73,22.64
1954-06,0.53,49.7,62.8,75.8,39.5,3.88,21.86
1954-07,0.32,55.9,71.2,86.5,45.0,5.50,32.50
1954-08,0.44,55.0,68.6,82.2,45.7,4.56,27.48
1954-09,0.56,48.7,62.2,75.8,44.8,2.28,20.50
1954-10,0.22,36.5,49.2,61.9,33.6,1.45,11.78
1954-11,0.78,36.1,44.1,52.1,37.7,0.27,5.03
1954-12,0.36,24.6,31.4,38.2,25.7,0.23,2.71
1955-01,0.67,22.4,27.8,33.2,24.5,0.08,1.51
1955-02,0.13,22.6,31.4,40.1,22.8,0.41,3.64
1955-03,0.18,25.7,36.4,47.1,22.0,0.87,6.81
1955-04,0.81,33.6,45.3,57.1,28.9,1.11,10.30
1955-05,0.55,42.6,55.0,67.4,33.9,2.79,16.04
1955-06,0.25,54.0,68.2,82.3,40.9,6.11,29.19
1955-07,0.84,56.8,70.8,84.8,48.0,4.79,29.65
1955-08,0.00,55.8,72.1,88.5,42.4,6.65,36.90
1955-09,0.71,49.0,63.6,78.2,42.3,3.70,25.05
1955-10,0.51,39.0,50.8,62.5,40.4,0.66,10.21
1955-11,1.42,22.3,29.7,37.1,22.5,0.40,3.21
1955-12,1.58,18.9,25.6,32.3,20.3,0.28,2.05
1956-01,1.79,23.3,29.3,35.3,24.4,0.23,1.93
1956-02,0.70,15.2,23.3,31.3,14.3,0.48,2.55
1956-03,0.06,30.5,40.4,50.4,27.6,0.84,7.24
1956-04,0.05,40.6,54.4,68.2,33.9,2.37,16.94
1956-05,0.54,50.0,63.5,77.1,40.6,3.80,24.04
1956-06,0.93,51.1,64.0,77.0,43.1,3.44,22.37
1956-07,0.25,61.2,76.4,91.6,47.2,7.76,40.47
1956-08,0.23,57.6,72.5,87.4,45.6,6.03,35.41
1956-09,0.01,49.0,64.3,79.6,41.7,3.93,25.60
1956-10,1.55,39.2,49.8,60.5,38.4,0.98,10.39
1956-11,0.26,28.1,34.9,41.7,28.9,0.34,3.35
1956-12,0.54,25.3,31.8,38.4,25.9,0.26,2.92
1957-01,0.70,7.8,15.2,22.6,9.1,0.28,1.35
1957-02,0.55,20.7,29.4,38.1,21.9,0.39,3.19
1957-03,1.73,33.0,42.1,51.1,31.4,0.62,6.76
1957-04,0.62,40.2,52.5,64.7,37.0,1.30,13.01
1957-05,0.58,51.4,64.0,76.6,47.7,2.15,19.35
1957-06,0.86,54.7,68.2,81.7,45.6,4.68,27.04
1957-07,0.09,56.2,71.0,85.9,41.2,6.36,33.53
1957-08,0.13,55.0,69.2,83.3,40.5,6.12,30.92
1957-09,0.33,51.2,66.4,81.7,41.2,4.84,27.79
1957-10,1.53,40.2,49.6,58.9,39.1,0.80,9.14
1957-11,0.40,28.9,38.5,48.1,29.6,0.45,5.56
1957-12,0.62,29.5,36.4,43.3,30.7,0.16,3.18
1958-01,1.75,29.4,35.2,40.9,30.0,0.21,2.77
1958-02,1.97,36.0,43.4,50.8,36.7,0.24,4.82
1958-03,0.79,31.4,41.9,52.4,29.8,0.63,7.52
1958-04,0.90,38.1,49.8,61.5,34.6,1.08,12.25
1958-05,0.31,52.1,67.1,82.0,42.1,3.92,29.70
1958-06,0.57,58.6,72.0,85.4,46.3,5.53,32.88
1958-07,0.15,62.5,77.9,93.3,45.2,8.71,44.01
1958-08,0.06,61.0,76.9,92.8,44.4,8.31,44.17
1958-09,0.16,48.8,62.5,76.1,39.9,4.04,23.19
1958-10,0.19,38.8,52.4,66.0,35.7,1.64,14.94
1958-11,1.18,29.6,38.2,46.8,29.6,0.46,5.19
1958-12,1.16,28.0,32.7,37.3,28.7,0.17,1.86
1959-01,2.19,24.1,30.5,36.9,22.9,0.38,2.88
1959-02,0.99,25.7,32.7,39.8,25.6,0.29,3.18
1959-03,0.60,32.6,43.6,54.6,28.7,1.02,8.72
1959-04,0.08,39.2,52.4,65.5,31.9,2.24,15.13
1959-05,0.61,43.7,56.0,68.4,36.0,2.81,16.13
1959-06,0.24,53.6,66.5,79.5,43.1,4.90,25.20
1959-07,0.03,59.9,75.2,90.6,42.5,8.81,40.84
1959-08,0.07,55.3,69.3,83.4,41.5,6.26,31.23
1959-09,1.76,49.1,60.5,72.0,44.4,2.19,17.42
1959-10,0.51,39.2,50.1,61.1,39.3,0.76,9.57
1959-11,0.52,25.1,35.0,45.0,24.2,0.74,5.54
1959-12,0.40,25.9,32.2,38.5,26.1,0.38,2.78
1960-01,0.55,14.7,22.1,29.5,16.2,0.31,1.76
1960-02,1.03,27.2,35.6,44.0,24.6,0.68,4.99
1960-03,0.71,31.3,42.6,53.9,27.2,1.14,9.85
1960-04,0.88,38.5,50.5,62.6,31.8,1.76,13.90
1960-05,1.18,44.0,56.3,68.6,37.4,2.31,17.00
1960-06,0.12,53.0,67.5,81.9,37.8,5.76,29.73
1960-07,0.00,62.7,78.9,95.0,40.6,10.31,48.00
1960-08,0.31,55.9,69.3,82.8,43.1,5.55,30.48
1960-09,0.49,49.5,64.4,79.3,39.3,3.89,25.80
1960-10,0.19,39.9,52.2,64.6,36.7,1.60,13.66
1960-11,1.62,29.9,39.1,48.2,29.7,0.59,5.68
1960-12,0.77,22.4,28.3,34.2,24.1,0.14,1.98
1961-01,0.43,26.1,32.2,38.4,25.9,0.39,2.70
1961-02,1.98,33.1,40.9,48.7,32.2,0.52,5.16
1961-03,1.51,34.3,44.1,53.9,32.4,0.68,8.01
1961-04,0.56,38.6,50.5,62.3,31.4,1.70,13.57
1961-05,0.82,45.8,58.6,71.4,38.6,2.30,19.15
1961-06,0.59,56.3,71.7,87.1,40.6,6.47,36.97
1961-07,0.19,61.5,76.6,91.6,40.2,9.86,42.45
1961-08,0.18,61.9,77.8,93.7,42.9,9.19,44.30
1961-09,0.05,46.6,60.4,74.2,33.1,3.70,21.70
1961-10,0.14,35.8,48.7,61.6,31.6,1.37,12.48
1961-11,0.55,22.9,33.1,43.3,21.4,0.61,5.11
1961-12,1.11,22.3,29.5,36.8,21.9,0.43,3.03
1962-01,0.23,18.9,26.8,34.8,16.4,0.57,3.15
1962-02,1.04,27.7,35.5,43.4,25.4,0.56,4.18
1962-03,0.69,29.7,40.4,51.1,27.1,0.67,8.11
1962-04,0.59,39.8,53.7,67.6,31.3,2.46,17.41
1962-05,1.24,43.5,55.3,67.2,37.3,1.85,15.03
1962-06,0.15,51.3,66.1,80.8,36.3,5.50,29.47
1962-07,0.08,55.7,71.8,87.9,37.8,7.61,38.49
1962-08,0.55,55.6,69.4,83.2,43.6,5.14,29.82
1962-09,0.42,49.6,64.8,80.1,37.1,4.82,27.98
1962-10,1.12,39.9,50.7,61.6,40.3,0.64,9.74
1962-11,0.91,33.2,41.1,49.0,34.3,0.39,4.48
1962-12,1.13,29.6,35.1,40.6,29.9,0.24,2.23
1963-01,0.13,15.3,23.9,32.5,9.9,0.66,3.47
1963-02,1.30,28.8,37.1,45.3,28.8,0.49,4.13
1963-03,0.63,33.0,44.4,55.8,27.6,1.31,9.98
1963-04,1.62,37.9,48.3,58.7,33.8,1.26,10.18
1963-05,0.39,45.5,59.3,73.2,34.1,3.55,22.47
